PT312,PT401,PT408-P,PT403-P,PT501,PT408-DP,PT403-DP,FT305,FT104-F,FT407-F,LI405,FT406-F,FT407-Dens,FT406-Dens,FT104-Dens,FT407-Temp,FT406-Temp,FT104-Temp,LI504,VC501,VC302,VC101,PO1,PT417
0.1376647,0.132309604,0.104963005,0.107675004,0.104142201,0.02723372,0.39110899,0.033249194,0.981316686,0.069333352,0.903286397,1.406609058,47.13962173,9.13E+02,9.99E+02,17.74953079,17.62739944,17.26656914,32.65309143,23.3110199,65.52021027,33.00579071,2.015000105,0.01511652
0.1379704,0.132631099,0.104986894,0.107449496,0.104150903,0.02732273,0.348193598,0.033248501,0.969275177,0.329928786,0.909561574,1.38796401,68.50836945,9.12E+02,9.99E+02,17.7496891,17.6277504,17.26940918,32.65272141,23.38805008,65.62747192,32.87694931,2.25,0.01511651
0.137992203,0.132748199,0.104986894,0.107555103,0.104131305,0.027648151,0.250918889,0.033243222,0.957233727,0.778877914,0.913567185,1.37371099,68.50836945,9.14E+02,9.99E+02,17.74984932,17.62811089,17.27226067,32.65235138,23.46508026,65.73473358,32.74811935,2.184999943,0.01511651
0.138172901,0.132865298,0.104927301,0.107506704,0.104111695,0.027815399,0.331027508,0.033320029,0.945192218,0.215486199,0.917572618,1.363999009,68.50836945,9.17E+02,9.99E+02,17.75,17.62845993,17.27511024,32.65198898,23.52388,65.84200287,32.6192894,2.184999943,0.015116499
0.138093197,0.132774103,0.105237198,0.107478404,0.104092097,0.027595961,0.40827508,0.033421362,0.933150709,-0.139524505,0.921578228,1.275377989,68.50836945,9.23E+02,9.99E+02,17.75016022,17.62882042,17.27796936,32.65161896,23.56443024,65.94069672,32.49045181,2.160000086,0.01511649
0.137753201,0.132474601,0.105392206,0.107624197,0.104072499,0.027376509,0.349624205,0.033439916,0.9211092,0.068618096,0.92356658,1.265764952,63.42621994,9.28E+02,9.99E+02,17.75032043,17.62918091,17.28082085,32.65124893,23.60499001,66.0308609,32.36162186,2.174999952,0.01511648
0.137413204,0.1321751,0.105400097,0.107770097,0.104052997,0.02710332,0.376803899,0.033426666,0.909067571,0.05955806,0.923538029,1.321853042,58.34405899,9.29E+02,9.99E+02,17.75048065,17.62952995,17.28366089,32.65087891,23.64554024,66.12100983,32.23278046,2.194999933,0.01511648
0.137073195,0.131875598,0.105416,0.107842302,0.104033399,0.026776391,0.468356609,0.033412749,0.897026122,-0.1576446,0.921559215,1.301977992,58.34405899,9.29E+02,9.99E+02,17.75064087,17.62989044,17.28651047,32.65050888,23.68610001,66.21116638,32.1039505,2.065000057,0.01511647
0.136733198,0.131484902,0.105431902,0.1078408,0.104013801,0.026449469,0.341037512,0.033404806,0.884984612,-0.128318697,0.917630017,1.26593101,58.34405899,9.30E+02,9.99E+02,17.75079918,17.63023949,17.28936958,32.65013885,23.72665024,66.30132294,31.99612045,2.174999952,0.015116461
0.136546302,0.131183696,0.105296803,0.107839298,0.103994203,0.026161769,0.246623802,0.033396861,0.872943103,0.232175797,0.913700819,1.221127033,58.34405899,9.33E+02,9.99E+02,17.7509594,17.63059998,17.29221916,32.64976883,23.76721001,66.3914566,31.90929985,2.150000095,0.015116461
0.136512697,0.131062806,0.105219305,0.107749295,0.103974605,0.02591331,0.338180089,0.033408112,0.860901594,0.453431487,0.9082371,1.153810978,47.15369034,9.37E+02,9.99E+02,17.75111961,17.63095093,17.2950592,32.6493988,23.80776024,66.48162079,31.82247925,2.089999914,0.01511645
0.136271203,0.130815995,0.105350399,0.107692397,0.103954995,0.025664839,0.333888507,0.033447194,0.848860085,0.106050402,0.901238918,1.031077981,35.96331024,9.43E+02,9.99E+02,17.75127983,17.63130951,17.29791069,32.64902878,23.84832001,66.57176971,31.73567009,2.105000019,0.01511644
0.135941601,0.1305228,0.105411995,0.107756996,0.103935397,0.025416371,0.293117189,0.033526001,0.836818576,0.100328296,0.894240677,0.959871113,35.96331024,9.49E+02,9.99E+02,17.75144005,17.63167,17.30076981,32.64865875,23.88887978,66.66192627,31.64884949,2.170000076,0.01511644
0.135731494,0.130309606,0.105404103,0.1078215,0.103915799,0.0251679,0.20299139,0.033667721,0.827036381,0.417429686,0.887242615,0.924341321,35.96331024,9.55E+02,9.99E+02,17.75159073,17.63202095,17.30361938,32.64828873,23.92943001,66.74069214,31.56203079,2.140000105,0.015116429
0.135373998,0.1299667,0.105396199,0.1078861,0.103896296,0.024919429,0.183679497,0.03375714,0.819513798,0.476320088,0.880244374,0.852975726,47.97266006,9.58E+02,9.99E+02,17.75175095,17.63237953,17.30647087,32.64028168,23.96998978,66.80808258,31.47521019,2.13499999,0.01511642
0.1351246,0.129720497,0.105320597,0.107883799,0.103876698,0.02467096,0.235181403,0.0337565,0.811991215,0.39525649,0.874542177,0.785853088,59.98200989,9.61E+02,9.99E+02,17.75190926,17.63273048,17.30931091,32.62461853,24.01054001,66.87547302,31.38838959,2.109999895,0.01511642
0.135130799,0.129700601,0.105326605,0.107814503,0.1038571,0.024422491,0.225169706,0.03374986,0.804468513,0.163033307,0.870136201,0.65346998,59.98200989,9.66E+02,9.99E+02,17.75206947,17.63308907,17.31216049,32.6089592,24.05109978,66.94286346,31.30157089,2.224999905,0.01511641
0.1348135,0.129436302,0.105481601,0.107876802,0.103837502,0.02418818,0.196559501,0.033717416,0.79694593,-0.068236217,0.865730226,0.554955482,59.98200989,9.71E+02,9.99E+02,17.75222969,17.63344955,17.31501961,32.59329987,24.09165001,67.01023865,31.21475029,2.299999952,0.0151164
0.134389603,0.128927696,0.105499494,0.108071005,0.103817904,0.02396802,0.189403296,0.033674333,0.789423227,-0.185540006,0.861324072,0.498750001,59.98200989,9.74E+02,9.99E+02,17.75238991,17.63380051,17.31786919,32.57762909,24.13220978,67.07762146,31.12793922,2.154999971,0.0151164
0.134182501,0.128623295,0.105380201,0.108049405,0.103767705,0.02362029,0.229457593,0.033666416,0.781900585,-0.203898504,0.85730201,0.4195728,48.88365936,9.77E+02,9.99E+02,17.75255013,17.63415909,17.36631966,32.56196976,24.17276001,67.1450119,31.04112053,2.24000001,0.015116391
0.133845198,0.128523195,0.105499399,0.107954001,0.103686702,0.02314498,0.300986791,0.033648527,0.774377882,-0.244668603,0.853663623,0.356807798,37.78530884,9.80E+02,9.99E+02,17.75271034,17.63451004,17.41334915,32.54631042,24.21331978,67.21942139,30.95429993,2.38499999,0.01511638
0.133377898,0.128108096,0.105565,0.108140397,0.103646302,0.02295837,0.253779888,0.033622695,0.766855299,-0.2451455,0.850025296,0.302216411,37.78530884,9.83E+02,9.99E+02,17.75287056,17.63487053,17.41334915,32.53065109,24.25387955,67.30084991,30.86747932,2.210000038,0.01511637
0.133062303,0.127694094,0.105338502,0.108209598,0.103646302,0.02276368,0.225169706,0.033603501,0.759332716,-0.245622396,0.846387029,0.255798489,37.78530884,9.84E+02,9.99E+02,17.75303078,17.63522911,17.41334915,32.51499176,24.29442978,67.38227844,30.78943062,2.150000095,0.01511637
0.133002901,0.127595902,0.105237198,0.1080212,0.103602099,0.022437041,0.273807001,0.03359225,0.751810014,-0.246099293,0.842748582,0.194498003,37.78530884,9.86E+02,9.99E+02,17.75318909,17.63558006,17.41334915,32.49932861,24.33498955,67.46370697,30.72015953,2.319999933,0.015116359
0.132894301,0.127497697,0.105368304,0.1079494,0.103523099,0.022275271,0.260932398,0.033578334,0.744287372,-0.206521198,0.839110315,0.1418612,50.83729172,9.88E+02,9.99E+02,17.75333977,17.63594055,17.38199997,32.48366928,24.37553978,67.54514313,30.65089035,2.130000114,0.01511635
0.132632399,0.127288401,0.105487502,0.107994103,0.103453898,0.022113501,0.249488401,0.03356475,0.738269985,-0.206759498,0.835543871,0.112770498,63.88927078,9.90E+02,9.99E+02,17.75349998,17.6362896,17.34703064,32.46800995,24.41609955,67.62657166,30.58161926,2.105000019,0.01511635
0.1322878,0.126968098,0.105487502,0.108095503,0.103384602,0.02186081,0.242335796,0.033577307,0.733757913,-0.246814504,0.83204931,0.083679773,63.88927078,9.91E+02,9.99E+02,17.7536602,17.63665009,17.33979988,32.45233917,24.45664978,67.70800781,30.51235008,2.275000095,0.01511634
0.1320853,0.126777303,0.105332506,0.1080953,0.103315306,0.02167159,0.22803061,0.033633279,0.729245782,-0.246814504,0.82855469,0.0675212,63.88927078,9.91E+02,9.99E+02,17.75382042,17.63701057,17.33255959,32.43667984,24.49720955,67.78943634,30.4430809,2.140000105,0.01511633
0.132107902,0.126715899,0.105022597,0.1079368,0.103233898,0.02179832,0.20370841,0.033724028,0.72473371,-0.246814504,0.825060129,0.064294778,63.88927078,9.92E+02,9.99E+02,17.75398064,17.63735962,17.32533073,32.42102051,24.53775978,67.87085724,30.37380981,2.105000019,0.01511633
0.132353795,0.126809001,0.104831898,0.107648897,0.103140605,0.021941041,0.200847411,0.033791582,0.720221579,-0.246814504,0.821565628,0.055875938,46.82043839,9.92E+02,9.99E+02,17.75414085,17.63772011,17.31809044,32.40536118,24.56187057,67.94618988,30.30452919,2.099999905,0.015116321
0.1325562,0.127056396,0.104951096,0.107431996,0.103047204,0.021938179,0.228030706,0.033809473,0.715709627,-0.246814504,0.818070889,0.042264689,29.7516098,9.92E+02,9.99E+02,17.75429916,17.63806915,17.31085968,32.38970184,24.56952095,68.01541138,30.23526001,2.13499999,0.01511631
0.132368696,0.126995397,0.105261004,0.107649303,0.102953899,0.02184896,0.240905309,0.033782972,0.711197376,-0.2220186,0.814576387,0.033962559,29.7516098,9.93E+02,9.99E+02,17.75445938,17.63842964,17.30361938,32.3740387,24.57718086,68.08463287,30.16599083,2.144999981,0.01511631
0.132316804,0.1268134,0.105296803,0.107921398,0.102860498,0.021673361,0.249488401,0.033759138,0.706685424,-0.2220186,0.81126368,0.047708571,29.7516098,9.93E+02,9.99E+02,17.7546196,17.63879013,17.29637909,32.35837936,24.58484077,68.15384674,30.09671974,2.085000038,0.0151163
0.132523596,0.126947999,0.105058301,0.107830906,0.102767098,0.02186798,0.222308707,0.033747194,0.701786816,-0.246814504,0.808132827,0.049129829,36.77368927,9.93E+02,9.99E+02,17.75477982,17.63913918,17.28915024,32.34272003,24.59248924,68.22306061,30.02745056,2.11500001,0.015116289
0.132584202,0.127212,0.104819906,0.107556999,0.102673805,0.02229351,0.202281499,0.033739251,0.696501672,-0.246814504,0.805001974,0.043394089,43.79576874,9.94E+02,9.99E+02,17.7549305,17.63949966,17.28190994,32.3270607,24.60014915,68.2922821,29.95817947,2.085000038,0.015116289
0.132672,0.127394903,0.104807997,0.107385194,0.102580404,0.02238995,0.295264792,0.033777027,0.691216528,-0.246814504,0.801871181,0.025739791,43.79576874,9.94E+02,9.99E+02,17.75509071,17.63985062,17.27467918,32.31138992,24.60780907,68.3615036,29.88891029,2.194999933,0.01511628
0.132825804,0.127246904,0.105022597,0.107564998,0.102487099,0.022296611,0.292403698,0.033844583,0.685931385,-0.246814504,0.798740327,0.01164468,43.79576874,9.94E+02,9.99E+02,17.75525093,17.6402092,17.2674408,32.29573059,24.61547089,68.43071747,29.83305931,2.265000105,0.01511627
0.132649899,0.1271649,0.1050107,0.107611799,0.102393699,0.02220328,0.1665151,0.033865111,0.6806463,-0.246814504,0.795609474,0.034934029,51.94001007,9.94E+02,9.99E+02,17.75540924,17.64056969,17.26021004,32.28007126,24.62311935,68.49993134,29.7906208,2.140000105,0.01511627
0.132677102,0.127398598,0.104939199,0.1074211,0.102300298,0.02228535,0.23804071,0.033837944,0.675361216,-0.246814504,0.792478681,0.03692136,60.08425903,9.94E+02,9.99E+02,17.75556946,17.64092064,17.31929016,32.26440811,24.63077927,68.56915283,29.74819946,2.214999914,0.01511626
0.132937896,0.1274261,0.104887497,0.107375395,0.102207005,0.02254284,0.362498808,0.033810139,0.670076013,-0.246814504,0.78981179,0.030772541,60.08425903,9.94E+02,9.99E+02,17.75572968,17.64127922,17.38199997,32.24874878,24.63843918,68.6383667,29.70575905,2.369999886,0.015116251
0.132868397,0.127247703,0.104688799,0.107329702,0.102123201,0.02269558,0.276664496,0.033794251,0.664790928,-0.246814504,0.787608683,0.037789609,60.08425903,9.94E+02,9.99E+02,17.75588989,17.64163017,17.38199997,32.23308945,24.64608955,68.7075882,29.66333008,2.194999933,0.01511624
0.132660604,0.127261806,0.104490101,0.107135606,0.102048898,0.02274359,0.183679497,0.033778333,0.659505785,-0.246814504,0.785405815,0.04480667,60.08425903,9.94E+02,9.99E+02,17.75605011,17.64199066,17.38199997,32.21743011,24.65374947,68.77680969,29.6208992,2.24000001,0.01511624
0.132746697,0.127364099,0.104569602,0.107004201,0.101974499,0.02274126,0.212293291,0.033750528,0.654220581,-0.246814504,0.783202708,0.0241576,64.3006897,9.94E+02,9.99E+02,17.75621033,17.64234924,17.38199997,32.20177078,24.66140938,68.84602356,29.57847023,2.404999971,0.01511623
0.1328215,0.127207005,0.104724598,0.107220399,0.101900196,0.02268859,0.253779888,0.033726027,0.648935616,-0.246814504,0.779602528,0.0302018,68.51711273,9.94E+02,9.99E+02,17.75637054,17.6427002,17.39767075,32.18610001,24.66905975,68.91525269,29.53603935,2.194999933,0.015116221
0.132590699,0.126894999,0.1047961,0.107397997,0.101825905,0.02239638,0.288112211,0.033716751,0.6449036,-0.246814504,0.774605215,0.04378549,68.51711273,9.94E+02,9.99E+02,17.75653076,17.64306068,17.42119026,32.17044067,24.67671967,68.98445892,29.49361038,2.035000086,0.015116221
0.132264602,0.126583004,0.104986799,0.107400501,0.101788795,0.02186462,0.270946002,0.033711444,0.642124772,-0.201037496,0.769607902,0.0389021,68.51711273,9.94E+02,9.99E+02,17.75668907,17.64340973,17.43685913,32.15478134,24.68437958,69.05368042,29.4511795,2.025000095,0.01511621
0.131842995,0.126054394,0.104955101,0.107446802,0.101768005,0.02155522,0.269515491,0.033777667,0.639346123,-0.201037496,0.764610529,0.046903249,61.42847061,9.94E+02,9.99E+02,17.75683975,17.64377022,17.45253944,32.13911819,24.69202995,69.12288666,29.40875053,2.075000048,0.0151162
0.131307602,0.125584197,0.104700804,0.107302499,0.101726401,0.021317931,0.333888602,0.033879,0.636567295,-0.246814504,0.759613216,0.039436091,54.33982849,9.94E+02,9.99E+02,17.75699997,17.64411926,17.46821976,32.12345886,24.69968987,69.19212341,29.36631966,2.154999971,0.0151162
0.130957794,0.125389099,0.104446399,0.107136703,0.101684797,0.02117559,0.283820701,0.033926027,0.633788526,-0.246814504,0.754615903,0.03400078,54.33982849,9.94E+02,9.99E+02,17.75716019,17.64447975,17.48389053,32.10779953,24.70734024,69.25274658,29.32389069,2.029999971,0.015116189
0.130781496,0.125361896,0.104140401,0.1069291,0.101643205,0.021278431,0.213725495,0.033933972,0.631009817,-0.246818304,0.749977529,0.030597311,54.33982849,9.94E+02,9.98E+02,17.7573204,17.64484024,17.49957085,32.0921402,24.71500015,69.30478668,29.28145981,2.00999999,0.015116181
0.130764401,0.125502598,0.104128504,0.106595004,0.101601601,0.02128699,0.335318995,0.033953834,0.628230989,-0.246825993,0.745698214,0.01444779,54.33982849,9.94E+02,9.98E+02,17.75748062,17.64518929,17.51524925,32.07648087,24.72266006,69.35682678,29.23903084,2.059999943,0.015116181
0.130847502,0.125243902,0.104319298,0.106868196,0.101559997,0.02120126,0.349624205,0.033987611,0.62545228,-0.246833697,0.741418779,0,47.51472855,9.94E+02,9.98E+02,17.75764084,17.64554977,17.53092003,32.06081009,24.73031044,69.40886688,29.19659996,2.075000048,0.01511617
0.130548596,0.124904001,0.104366899,0.107134795,0.101518405,0.02086921,0.230891705,0.03399161,0.622673512,-0.246841401,0.737139523,0.022203229,40.68964005,9.94E+02,9.98E+02,17.75779915,17.64590073,17.39767075,32.04515076,24.73797035,69.46090698,29.15416908,2.085000038,0.01511616
0.1304129,0.1246966,0.104641199,0.107120705,0.1014768,0.02029085,0.263793397,0.033989612,0.619894683,-0.246849105,0.732860208,0.03730138,40.68964005,9.94E+02,9.98E+02,17.75795937,17.64625931,17.25658989,32.02949905,24.74563026,69.51294708,29.11174011,2.049999952,0.01511616
0.130188406,0.124204803,0.104812002,0.107311499,0.101435196,0.019912329,0.300986791,0.03398364,0.617115974,-0.246856794,0.728580773,0.036027189,40.68964005,9.94E+02,9.98E+02,17.75811958,17.6466198,17.25658989,32.01382828,24.75328064,69.56498718,29.06930923,2.11500001,0.015116151
0.1295151,0.123614502,0.104653001,0.107379305,0.101414204,0.01958945,0.243766308,0.033947194,0.614337206,-0.246864498,0.724301517,0.04768898,40.68964005,9.94E+02,9.98E+02,17.7582798,17.64697075,17.25658989,31.99817085,24.76094055,69.61702728,29.02688026,2.269999981,0.01511614
0.128968406,0.123114598,0.104494095,0.107324195,0.101413906,0.019122361,0.232322311,0.033920055,0.611558378,-0.246872202,0.72115618,0.026759939,48.40945053,9.94E+02,9.98E+02,17.75843048,17.64732933,17.25658989,31.98250961,24.76860046,69.66906738,28.98444939,2.200000048,0.01511614
0.1285483,0.122704995,0.1044384,0.107269096,0.1014135,0.01865527,0.276668096,0.034016749,0.608779728,-0.246879905,0.719144821,0.01754301,56.12926865,9.94E+02,9.98E+02,17.7585907,17.64768028,17.30361938,31.96685028,24.77625084,69.72110748,28.94202042,2.164999962,0.01511613
0.1281811,0.122432804,0.1042835,0.107096005,0.101413202,0.018408629,0.246627307,0.034139277,0.6060009,-0.246887594,0.717133522,0.033151049,56.12926865,9.94E+02,9.98E+02,17.75875092,17.64804077,17.35065079,31.95119095,24.78391075,69.7741394,28.89958954,2.130000114,0.015116119
0.127977598,0.1224756,0.104124606,0.106805098,0.101367104,0.01828038,0.20371201,0.034159139,0.603222072,-0.246895298,0.715122223,0.01560804,56.12926865,9.94E+02,9.98E+02,17.75890923,17.64839935,17.35065079,31.93552971,24.79157066,69.82816315,28.8698597,1.970000029,0.01511611
0.128030801,0.1224998,0.104164302,0.106826901,0.101275301,0.01823974,0.248057795,0.034157166,0.600443423,-0.246902898,0.713110805,0.019654119,56.12926865,9.94E+02,9.98E+02,17.75906944,17.64875031,17.35065079,31.91986084,24.79921913,69.88218689,28.85284996,2.105000019,0.01511611
0.128060901,0.122645998,0.104203999,0.106882,0.101183498,0.018252111,0.2208745,0.034145249,0.597664595,-0.246910602,0.711099505,0.019654119,51.1780014,9.94E+02,9.98E+02,17.75922966,17.64911079,17.35065079,31.9041996,24.80688095,69.93621063,28.83583069,2.190000057,0.0151161
0.128197706,0.122671795,0.1043908,0.107042003,0.101091695,0.01825387,0.23804071,0.03411939,0.594885826,-0.246918306,0.709088087,0.021468841,46.22673035,9.94E+02,9.98E+02,17.75938988,17.64945984,17.33497047,31.88854027,24.81454086,69.99022675,28.81882095,2.255000114,0.01511609
0.1281564,0.122404802,0.1042835,0.107073999,0.101045799,0.01838164,0.275237608,0.034094251,0.592107117,-0.246925995,0.707076788,0.04518307,46.22673035,9.94E+02,9.98E+02,17.75955009,17.64982033,17.32291031,31.87288094,24.82220078,70.04425049,28.80180931,2.309999943,0.01511609
0.127886105,0.122505295,0.103848398,0.106594098,0.101045799,0.018509419,0.215156102,0.034082972,0.589328289,-0.246933699,0.705065489,0.049673852,46.22673035,9.94E+02,9.98E+02,17.75971031,17.65018082,17.33013916,31.8572197,24.82984924,70.0982666,28.78479004,2.230000019,0.015116081
0.127967405,0.122827399,0.103526497,0.106369698,0.100968206,0.01891747,0.232322192,0.0340565,0.58654952,-0.246941403,0.70305407,0.038939431,39.69047928,9.94E+02,9.98E+02,17.75985909,17.65052986,17.33737946,31.84526062,24.83750916,70.15229797,28.7677803,2.055000067,0.01511607
0.128290999,0.123149598,0.103389394,0.106128097,0.100836599,0.0193266,0.23804431,0.034009806,0.583770812,-0.246949106,0.700565517,0.01297981,33.15422058,9.94E+02,9.98E+02,17.76003075,17.65089035,17.34461021,31.83699989,24.84516907,70.20632172,28.75075912,1.934999943,0.01511607
0.128730798,0.123533404,0.103586102,0.105983698,0.100728798,0.019456559,0.302417302,0.033977333,0.580991983,-0.246956795,0.697599471,0.02845291,33.15422058,9.94E+02,9.98E+02,17.76017952,17.6512394,17.35185051,31.82873917,24.85281944,70.26035309,28.73374939,2.069999933,0.01511606
0.129170501,0.123737705,0.103931797,0.106285501,0.100620902,0.01958652,0.372512388,0.033955167,0.578213274,-0.246964499,0.694633484,0.04089826,33.15422058,9.94E+02,9.98E+02,17.76033974,17.65159988,17.35909081,31.82048035,24.85609055,70.31436157,28.71673012,2.230000019,0.015116049
0.129265499,0.123405302,0.104104698,0.106663597,0.100559104,0.019633,0.280959606,0.033947194,0.575434506,-0.246972203,0.695031822,0.048137721,33.15422058,9.94E+02,9.98E+02,17.76049995,17.65195084,17.36631966,31.81221962,24.85498047,70.36839294,28.69972038,2.125,0.015116049
0.128899396,0.123120499,0.1039855,0.106619597,0.100543404,0.01941988,0.2161098,0.03393461,0.572655678,-0.246979803,0.698794007,0.0563704,30.17128944,9.94E+02,9.98E+02,17.76066017,17.65230942,17.37355042,31.8039608,24.85387039,70.42240906,28.6826992,2.019999981,0.01511604
0.128645396,0.122899699,0.103913999,0.106474102,0.100527799,0.019204231,0.212295103,0.033957166,0.569877028,-0.246987507,0.709637523,0.041203581,27.18835068,9.94E+02,9.98E+02,17.76082039,17.65266991,17.38079071,31.79570007,24.85276031,70.4764328,28.66568947,2.105000019,0.01511603
0.128339601,0.122529995,0.103735101,0.106461799,0.100512099,0.01916213,0.208480406,0.034037972,0.5670982,-0.246995196,0.727562129,0.04089864,27.18835068,9.94E+02,9.98E+02,17.76098061,17.65302086,17.3880291,31.78743935,24.85165024,70.53045654,28.64867973,2.099999905,0.01511603
0.1280146,0.122532105,0.103508604,0.106262302,0.100496399,0.01901103,0.195128906,0.034111472,0.565314829,-0.2470029,0.743095279,0.033214521,27.18835068,9.94E+02,9.98E+02,17.76114082,17.65337944,17.39525986,31.77918053,24.85054016,70.58447266,28.63166046,2.065000057,0.01511602
0.128098702,0.122549903,0.1037709,0.106385601,0.100407004,0.01875093,0.22803061,0.034129334,0.564526796,-0.247010604,0.756237209,0.029004799,27.18835068,9.94E+02,9.98E+02,17.76129913,17.65373039,17.40250015,31.7709198,24.84943008,70.6384964,28.61465073,2.190000057,0.015116011
0.128059495,0.1225757,0.103830504,0.106443,0.100312305,0.01868144,0.283820605,0.034092916,0.563738823,-0.247018307,0.769379079,0.01616337,31.62162971,9.94E+02,9.98E+02,17.76145935,17.65409088,17.40973091,31.76265907,24.84832001,70.69252014,28.59762955,2.230000019,0.015116
0.128125501,0.1226722,0.103735101,0.106402302,0.100286305,0.01880257,0.319583392,0.034053194,0.562950671,-0.247025996,0.787565887,0.033297751,36.05490112,9.94E+02,9.98E+02,17.76161957,17.65444946,17.52308083,31.75440025,24.84720993,70.74653625,28.58061981,2.255000114,0.015116
0.1282282,0.122605503,0.103848398,0.106514001,0.100260198,0.0188238,0.275237608,0.034033972,0.562162697,-0.2470337,0.815404117,0.060431249,36.05490112,9.94E+02,9.98E+02,17.76177025,17.65480042,17.63282013,31.74614906,24.84609985,70.80056763,28.56360054,2.144999981,0.01511599
0.128127396,0.122463596,0.103860295,0.106486905,0.100234199,0.01874512,0.319583392,0.034014111,0.561374724,-0.247041404,0.837977886,0.04810274,36.05490112,9.94E+02,9.98E+02,17.76193047,17.6551609,17.63282013,31.73788071,24.84498978,70.85458374,28.54659081,2.125,0.015115979
0.127925003,0.1220649,0.103669596,0.106459796,0.100208199,0.01870314,0.385386896,0.033998222,0.560586572,-0.247049004,0.838378429,0.045915838,36.05490112,9.94E+02,9.98E+02,17.76209068,17.65550995,17.63282013,31.72962952,24.8438797,70.90860748,28.52957916,2.309999943,0.015115979
0.1274845,0.121823597,0.103276205,0.106185806,0.1001822,0.01869784,0.265224004,0.033969722,0.559798598,-0.247056797,0.821626782,0.03965234,39.04460907,9.94E+02,9.98E+02,17.7622509,17.65587044,17.63282013,31.72135925,24.84276962,70.96263123,28.51255989,2.180000067,0.01511597
0.127302003,0.121921504,0.103305996,0.105908096,0.100156105,0.01852456,0.205142498,0.033938584,0.559010625,-0.247064397,0.802400529,0.04299454,42.03432083,9.94E+02,9.98E+02,17.76240921,17.65623093,17.58579063,31.71310997,24.84165955,71.01664734,28.49555016,2.019999981,0.01511596
0.127377498,0.121910203,0.103377497,0.105873799,0.100130105,0.01855098,0.219447589,0.033930639,0.558222473,-0.247072101,0.781056881,0.044002321,42.03432083,9.94E+02,9.98E+02,17.76256943,17.65657997,17.53759956,31.70484924,24.84053993,71.07067871,28.47853088,2.130000114,0.01511596
0.127374697,0.121789599,0.103282106,0.105839503,0.100117099,0.01864562,0.268085003,0.033914778,0.557434499,-0.247079805,0.755221426,0.03282259,42.03432083,9.94E+02,9.98E+02,17.76272964,17.65694046,17.53527069,31.69659042,24.83942986,71.12335205,28.46151924,2.130000114,0.01511595
0.127293599,0.121669102,0.103401303,0.105935502,0.100117099,0.018440791,0.266654491,0.033915443,0.556646526,-0.247087494,0.732433081,0.03561369,34.19987106,9.94E+02,9.98E+02,17.76288986,17.65728951,17.53294945,31.6883297,24.83831978,71.17466736,28.44449997,2.039999962,0.015115941
0.127212501,0.121548498,0.103460896,0.1060256,0.100117099,0.0183331,0.242335796,0.034053167,0.555858374,-0.247095197,0.712691724,0.05037168,26.36541939,9.94E+02,9.98E+02,17.76305008,17.65764999,17.53063011,31.68007088,24.8372097,71.22599792,28.42749023,2.099999905,0.015115941
0.127131403,0.121427906,0.103460896,0.105979502,0.100117099,0.018201061,0.258071399,0.034381,0.5550704,-0.247102901,0.695561111,0.04778593,26.36541939,9.94E+02,9.98E+02,17.7632103,17.65800095,17.52831078,31.67181015,24.83609962,71.19470978,28.4104805,2.015000105,0.01511593
0.126948702,0.1212461,0.103341699,0.1061234,0.100117099,0.01810969,0.233037496,0.034655834,0.554282427,-0.247110605,0.681041181,0.041508019,26.36541939,9.94E+02,9.98E+02,17.76335907,17.65835953,17.52598953,31.66354942,24.83498955,71.08080292,28.39345932,2.140000105,0.01511592
0.126821399,0.121300805,0.103222501,0.106095099,0.100117099,0.018025149,0.200135708,0.034759833,0.553494275,-0.247118294,0.669131994,0.025589161,26.36541939,9.94E+02,9.98E+02,17.76351929,17.65872002,17.52366066,31.6552906,24.83387947,70.96690369,28.37644958,2.204999924,0.01511592
0.1269907,0.121653497,0.103544402,0.105989099,0.100117099,0.01778525,0.200851011,0.034779027,0.552706301,-0.247125998,0.65983361,0.024298109,43.20301056,9.94E+02,9.98E+02,17.7636795,17.65906906,17.52133942,31.64702988,24.83276939,70.92243958,28.35943031,2.109999895,0.015115909
0.127145302,0.121650195,0.104021299,0.106349397,0.100117099,0.017659441,0.273807001,0.034634666,0.551918328,-0.247133598,0.650534987,0.024298109,60.04061127,9.94E+02,9.98E+02,17.76383972,17.65942955,17.51902008,31.63876915,24.83165932,70.9474411,28.34242058,2.269999981,0.0151159
0.127037203,0.121291101,0.104146397,0.106748104,0.100117099,0.0175038,0.263793397,0.034376361,0.551130176,-0.247141302,0.642566919,0.03237287,60.04061127,9.94E+02,9.98E+02,17.76399994,17.6597805,17.51670074,31.63051033,24.83054924,71.01481628,28.32541084,2.109999895,0.0151159
0.1267416,0.121257997,0.104086804,0.106761897,0.100117099,0.01720424,0.196559405,0.034213445,0.550342202,-0.247149006,0.637123823,0.05083153,60.04061127,9.94E+02,9.98E+02,17.76416016,17.66013908,17.51436996,31.6222496,24.82943916,71.12460327,28.30838966,2.055000067,0.01511589
0.1267259,0.121360302,0.1039258,0.106648004,0.100117099,0.0172904,0.193698394,0.034208166,0.549554229,-0.247156695,0.632875085,0.051497299,60.04061127,9.94E+02,9.98E+02,17.76432037,17.66049957,17.51205063,31.61819077,24.82832909,71.23436737,28.29137993,2.109999895,0.01511588
